NAME : rc102C10
TYPE : EVRP-TW-SPD
DIMENSION : 15
VEHICLES : 25
DISPATCHINGCOST : 1000
UNITCOST : 1.0
CAPACITY : 200.0
ELECTRIC_POWER : 77.75
CONSUMPTION_RATE : 1.0
RECHARGING_RATE : 0.39
EDGE_WEIGHT_TYPE : EXPLICIT
NODE_SECTION
ID,type,x,y,delivery,pickup,ready_time,due_date,service_time
0,d,40.0,50.0,0.000000000000000,0.000000000000000,0.0,240.0,0.0
1,c,35.0,69.0,11.000000000000000,12.000000000000000,83.0,113.0,10.0
2,c,30.0,25.0,19.000000000000000,4.000000000000000,27.0,57.0,10.0
3,c,42.0,12.0,2.000000000000000,8.000000000000000,85.0,115.0,10.0
4,c,20.0,82.0,2.000000000000000,8.000000000000000,53.0,83.0,10.0
5,c,55.0,60.0,14.000000000000000,2.000000000000000,170.0,200.0,10.0
6,c,53.0,43.0,11.000000000000000,3.000000000000000,140.0,170.0,10.0
7,c,95.0,30.0,9.000000000000000,21.000000000000000,121.0,151.0,10.0
8,c,8.0,40.0,8.000000000000000,32.000000000000000,86.0,116.0,10.0
9,c,20.0,50.0,2.000000000000000,3.000000000000000,0.0,210.0,10.0
10,c,55.0,82.0,6.000000000000000,4.000000000000000,36.0,66.0,10.0
11,f,40.0,50.0,0.000000000000000,0.000000000000000,0.0,240.0,0.0
12,f,77.0,52.0,0.000000000000000,0.000000000000000,0.0,240.0,0.0
13,f,39.0,26.0,0.000000000000000,0.000000000000000,0.0,240.0,0.0
14,f,77.0,30.0,0.000000000000000,0.000000000000000,0.0,240.0,0.0
DISTANCETIME_SECTION
ID,from_node,to_node,distance,spend_tm
0,0,1,19.646882704388499,19.646882704388499
1,0,2,26.925824035672520,26.925824035672520
2,0,3,38.052595180880893,38.052595180880893
3,0,4,37.735924528226413,37.735924528226413
4,0,5,18.027756377319946,18.027756377319946
5,0,6,14.764823060233400,14.764823060233400
6,0,7,58.523499553598128,58.523499553598128
7,0,8,33.526109228480422,33.526109228480422
8,0,9,20.000000000000000,20.000000000000000
9,0,10,35.341194094144583,35.341194094144583
10,0,11,0.000000000000000,0.000000000000000
11,0,12,37.054014627297811,37.054014627297811
12,0,13,24.020824298928627,24.020824298928627
13,0,14,42.059481689626182,42.059481689626182
14,1,0,19.646882704388499,19.646882704388499
15,1,2,44.283179650969061,44.283179650969061
16,1,3,57.428216061444921,57.428216061444921
17,1,4,19.849433241279208,19.849433241279208
18,1,5,21.931712199461309,21.931712199461309
19,1,6,31.622776601683793,31.622776601683793
20,1,7,71.561162651259380,71.561162651259380
21,1,8,39.623225512317902,39.623225512317902
22,1,9,24.207436873820409,24.207436873820409
23,1,10,23.853720883753127,23.853720883753127
24,1,11,19.646882704388499,19.646882704388499
25,1,12,45.310043036836767,45.310043036836767
26,1,13,43.185645763378368,43.185645763378368
27,1,14,57.314919523628397,57.314919523628397
28,2,0,26.925824035672520,26.925824035672520
29,2,1,44.283179650969061,44.283179650969061
30,2,3,17.691806012954132,17.691806012954132
31,2,4,57.870545184921149,57.870545184921149
32,2,5,43.011626335213137,43.011626335213137
33,2,6,29.206163733020468,29.206163733020468
34,2,7,65.192024052026483,65.192024052026483
35,2,8,26.627053911388696,26.627053911388696
36,2,9,26.925824035672520,26.925824035672520
37,2,10,62.241465278381739,62.241465278381739
38,2,11,26.925824035672520,26.925824035672520
39,2,12,54.203320931470607,54.203320931470607
40,2,13,9.055385138137417,9.055385138137417
41,2,14,47.265209192385896,47.265209192385896
42,3,0,38.052595180880893,38.052595180880893
43,3,1,57.428216061444921,57.428216061444921
44,3,2,17.691806012954132,17.691806012954132
45,3,4,73.375745311376562,73.375745311376562
46,3,5,49.729267036625423,49.729267036625423
47,3,6,32.893768406797051,32.893768406797051
48,3,7,55.973207876626120,55.973207876626120
49,3,8,44.045431091090478,44.045431091090478
50,3,9,43.908996800200299,43.908996800200299
51,3,10,71.196910045310247,71.196910045310247
52,3,11,38.052595180880893,38.052595180880893
53,3,12,53.150729063673246,53.150729063673246
54,3,13,14.317821063276353,14.317821063276353
55,3,14,39.357337308308857,39.357337308308857
56,4,0,37.735924528226413,37.735924528226413
57,4,1,19.849433241279208,19.849433241279208
58,4,2,57.870545184921149,57.870545184921149
59,4,3,73.375745311376562,73.375745311376562
60,4,5,41.340053217188775,41.340053217188775
61,4,6,51.088159097779204,51.088159097779204
62,4,7,91.263355187062899,91.263355187062899
63,4,8,43.680659335683110,43.680659335683110
64,4,9,32.000000000000000,32.000000000000000
65,4,10,35.000000000000000,35.000000000000000
66,4,11,37.735924528226413,37.735924528226413
67,4,12,64.412731660751660,64.412731660751660
