NAME : r202C5
TYPE : EVRP-TW-SPD
DIMENSION : 9
VEHICLES : 25
DISPATCHINGCOST : 1000
UNITCOST : 1.0
CAPACITY : 1000.0
ELECTRIC_POWER : 60.63
CONSUMPTION_RATE : 1.0
RECHARGING_RATE : 0.49
EDGE_WEIGHT_TYPE : EXPLICIT
NODE_SECTION
ID,type,x,y,delivery,pickup,ready_time,due_date,service_time
0,d,35.0,35.0,0.000000000000000,0.000000000000000,0.0,1000.0,0.0
1,c,53.0,43.0,11.000000000000000,3.000000000000000,86.0,224.0,10.0
2,c,5.0,30.0,0.000000000000000,2.000000000000000,0.0,959.0,10.0
3,c,20.0,20.0,8.000000000000000,0.000000000000000,0.0,968.0,10.0
4,c,20.0,40.0,6.000000000000000,6.000000000000000,403.0,513.0,10.0
5,c,47.0,16.0,8.000000000000000,17.000000000000000,104.0,252.0,10.0
6,f,35.0,35.0,0.000000000000000,0.000000000000000,0.0,1000.0,0.0
7,f,21.0,22.0,0.000000000000000,0.000000000000000,0.0,1000.0,0.0
8,f,34.0,16.0,0.000000000000000,0.000000000000000,0.0,1000.0,0.0
DISTANCETIME_SECTION
ID,from_node,to_node,distance,spend_tm
0,0,1,19.697715603592208,19.697715603592208
1,0,2,30.413812651491099,30.413812651491099
2,0,3,21.213203435596427,21.213203435596427
3,0,4,15.811388300841896,15.811388300841896
4,0,5,22.472205054244231,22.472205054244231
5,0,6,0.000000000000000,0.000000000000000
6,0,7,19.104973174542799,19.104973174542799
7,0,8,19.026297590440446,19.026297590440446
8,1,0,19.697715603592208,19.697715603592208
9,1,2,49.729267036625423,49.729267036625423
10,1,3,40.224370722237531,40.224370722237531
11,1,4,33.136083051561783,33.136083051561783
12,1,5,27.658633371878661,27.658633371878661
13,1,6,19.697715603592208,19.697715603592208
14,1,7,38.275318418009277,38.275318418009277
15,1,8,33.015148038438355,33.015148038438355
16,2,0,30.413812651491099,30.413812651491099
17,2,1,49.729267036625423,49.729267036625423
18,2,3,18.027756377319946,18.027756377319946
19,2,4,18.027756377319946,18.027756377319946
20,2,5,44.271887242357309,44.271887242357309
21,2,6,30.413812651491099,30.413812651491099
22,2,7,17.888543819998318,17.888543819998318
23,2,8,32.202484376209235,32.202484376209235
24,3,0,21.213203435596427,21.213203435596427
25,3,1,40.224370722237531,40.224370722237531
26,3,2,18.027756377319946,18.027756377319946
27,3,4,20.000000000000000,20.000000000000000
28,3,5,27.294688127912362,27.294688127912362
29,3,6,21.213203435596427,21.213203435596427
30,3,7,2.236067977499790,2.236067977499790
31,3,8,14.560219778561036,14.560219778561036
32,4,0,15.811388300841896,15.811388300841896
33,4,1,33.136083051561783,33.136083051561783
34,4,2,18.027756377319946,18.027756377319946
35,4,3,20.000000000000000,20.000000000000000
36,4,5,36.124783736376884,36.124783736376884
37,4,6,15.811388300841896,15.811388300841896
38,4,7,18.027756377319946,18.027756377319946
39,4,8,27.784887978899608,27.784887978899608
40,5,0,22.472205054244231,22.472205054244231
41,5,1,27.658633371878661,27.658633371878661
42,5,2,44.271887242357309,44.271887242357309
43,5,3,27.294688127912362,27.294688127912362
44,5,4,36.124783736376884,36.124783736376884
45,5,6,22.472205054244231,22.472205054244231
46,5,7,26.683328128252668,26.683328128252668
47,5,8,13.000000000000000,13.000000000000000
48,6,0,0.000000000000000,0.000000000000000
49,6,1,19.697715603592208,19.697715603592208
50,6,2,30.413812651491099,30.413812651491099
51,6,3,21.213203435596427,21.213203435596427
52,6,4,15.811388300841896,15.811388300841896
53,6,5,22.472205054244231,22.472205054244231
54,6,7,19.104973174542799,19.104973174542799
55,6,8,19.026297590440446,19.026297590440446
56,7,0,19.104973174542799,19.104973174542799
57,7,1,38.275318418009277,38.275318418009277
58,7,2,17.888543819998318,17.888543819998318
59,7,3,2.236067977499790,2.236067977499790
60,7,4,18.027756377319946,18.027756377319946
61,7,5,26.683328128252668,26.683328128252668
62,7,6,19.104973174542799,19.104973174542799
63,7,8,14.317821063276353,14.317821063276353
64,8,0,19.026297590440446,19.026297590440446
65,8,1,33.015148038438355,33.015148038438355
66,8,2,32.202484376209235,32.202484376209235
67,8,3,14.560219778561036,14.560219778561036
68,8,4,27.784887978899608,27.784887978899608
69,8,5,13.000000000000000,13.000000000000000
70,8,6,19.026297590440446,19.026297590440446
71,8,7,14.317821063276353,14.317821063276353
DEPOT_SECTION
0
