NAME : c206C5
TYPE : EVRP-TW-SPD
DIMENSION : 10
VEHICLES : 25
DISPATCHINGCOST : 1000
UNITCOST : 1.0
CAPACITY : 700.0
ELECTRIC_POWER : 77.75
CONSUMPTION_RATE : 1.0
RECHARGING_RATE : 3.47
EDGE_WEIGHT_TYPE : EXPLICIT
NODE_SECTION
ID,type,x,y,delivery,pickup,ready_time,due_date,service_time
0,d,40.0,50.0,0.000000000000000,0.000000000000000,0.0,3390.0,0.0
1,c,5.0,35.0,1.000000000000000,9.000000000000000,1954.0,2536.0,90.0
2,c,44.0,5.0,2.000000000000000,18.000000000000000,1442.0,2060.0,90.0
3,c,32.0,20.0,6.000000000000000,4.000000000000000,693.0,1215.0,90.0
4,c,72.0,45.0,6.000000000000000,4.000000000000000,1419.0,1969.0,90.0
5,c,45.0,65.0,13.000000000000000,7.000000000000000,948.0,1570.0,90.0
6,f,40.0,50.0,0.000000000000000,0.000000000000000,0.0,3390.0,0.0
7,f,10.0,28.0,0.000000000000000,0.000000000000000,0.0,3390.0,0.0
8,f,39.0,26.0,0.000000000000000,0.000000000000000,0.0,3390.0,0.0
9,f,61.0,14.0,0.000000000000000,0.000000000000000,0.0,3390.0,0.0
DISTANCETIME_SECTION
ID,from_node,to_node,distance,spend_tm
0,0,1,38.078865529319543,38.078865529319543
1,0,2,45.177427992306072,45.177427992306072
2,0,3,31.048349392520048,31.048349392520048
3,0,4,32.388269481403292,32.388269481403292
4,0,5,15.811388300841896,15.811388300841896
5,0,6,0.000000000000000,0.000000000000000
6,0,7,37.202150475476550,37.202150475476550
7,0,8,24.020824298928627,24.020824298928627
8,0,9,41.677331968349414,41.677331968349414
9,1,0,38.078865529319543,38.078865529319543
10,1,2,49.203658400570177,49.203658400570177
11,1,3,30.886890422961002,30.886890422961002
12,1,4,67.742158217759794,67.742158217759794
13,1,5,50.000000000000000,50.000000000000000
14,1,6,38.078865529319543,38.078865529319543
15,1,7,8.602325267042627,8.602325267042627
16,1,8,35.171010790137949,35.171010790137949
17,1,9,59.808026217222718,59.808026217222718
18,2,0,45.177427992306072,45.177427992306072
19,2,1,49.203658400570177,49.203658400570177
20,2,3,19.209372712298546,19.209372712298546
21,2,4,48.826222462934808,48.826222462934808
22,2,5,60.008332754709990,60.008332754709990
23,2,6,45.177427992306072,45.177427992306072
24,2,7,41.048751503547585,41.048751503547585
25,2,8,21.587033144922902,21.587033144922902
26,2,9,19.235384061671343,19.235384061671343
27,3,0,31.048349392520048,31.048349392520048
28,3,1,30.886890422961002,30.886890422961002
29,3,2,19.209372712298546,19.209372712298546
30,3,4,47.169905660283021,47.169905660283021
31,3,5,46.840153714521477,46.840153714521477
32,3,6,31.048349392520048,31.048349392520048
33,3,7,23.409399821439251,23.409399821439251
34,3,8,9.219544457292887,9.219544457292887
35,3,9,29.614185789921695,29.614185789921695
36,4,0,32.388269481403292,32.388269481403292
37,4,1,67.742158217759794,67.742158217759794
38,4,2,48.826222462934808,48.826222462934808
39,4,3,47.169905660283021,47.169905660283021
40,4,5,33.600595232822883,33.600595232822883
41,4,6,32.388269481403292,32.388269481403292
42,4,7,64.288412641781719,64.288412641781719
43,4,8,38.078865529319543,38.078865529319543
44,4,9,32.893768406797051,32.893768406797051
45,5,0,15.811388300841896,15.811388300841896
46,5,1,50.000000000000000,50.000000000000000
47,5,2,60.008332754709990,60.008332754709990
48,5,3,46.840153714521477,46.840153714521477
49,5,4,33.600595232822883,33.600595232822883
50,5,6,15.811388300841896,15.811388300841896
51,5,7,50.931326312987373,50.931326312987373
52,5,8,39.458839313897720,39.458839313897720
53,5,9,53.450912059571067,53.450912059571067
54,6,0,0.000000000000000,0.000000000000000
55,6,1,38.078865529319543,38.078865529319543
56,6,2,45.177427992306072,45.177427992306072
57,6,3,31.048349392520048,31.048349392520048
58,6,4,32.388269481403292,32.388269481403292
59,6,5,15.811388300841896,15.811388300841896
60,6,7,37.202150475476550,37.202150475476550
61,6,8,24.020824298928627,24.020824298928627
62,6,9,41.677331968349414,41.677331968349414
63,7,0,37.202150475476550,37.202150475476550
64,7,1,8.602325267042627,8.602325267042627
65,7,2,41.048751503547585,41.048751503547585
66,7,3,23.409399821439251,23.409399821439251
67,7,4,64.288412641781719,64.288412641781719
68,7,5,50.931326312987373,50.931326312987373
69,7,6,37.202150475476550,37.202150475476550
70,7,8,29.068883707497267,29.068883707497267
71,7,9,52.886671288709408,52.886671288709408
72,8,0,24.020824298928627,24.020824298928627
73,8,1,35.171010790137949,35.171010790137949
74,8,2,21.587033144922902,21.587033144922902
75,8,3,9.219544457292887,9.219544457292887
76,8,4,38.078865529319543,38.078865529319543
77,8,5,39.458839313897720,39.458839313897720
78,8,6,24.020824298928627,24.020824298928627
79,8,7,29.068883707497267,29.068883707497267
80,8,9,25.059928172283335,25.059928172283335
81,9,0,41.677331968349414,41.677331968349414
82,9,1,59.808026217222718,59.808026217222718
83,9,2,19.235384061671343,19.235384061671343
84,9,3,29.614185789921695,29.614185789921695
85,9,4,32.893768406797051,32.893768406797051
86,9,5,53.450912059571067,53.450912059571067
87,9,6,41.677331968349414,41.677331968349414
88,9,7,52.886671288709408,52.886671288709408
89,9,8,25.059928172283335,25.059928172283335
DEPOT_SECTION
0
