NAME : r102C15
TYPE : EVRP-TW-SPD
DIMENSION : 24
VEHICLES : 25
DISPATCHINGCOST : 1000
UNITCOST : 1.0
CAPACITY : 200.0
ELECTRIC_POWER : 60.63
CONSUMPTION_RATE : 1.0
RECHARGING_RATE : 0.49
EDGE_WEIGHT_TYPE : EXPLICIT
NODE_SECTION
ID,type,x,y,delivery,pickup,ready_time,due_date,service_time
0,d,35.0,35.0,0.000000000000000,0.000000000000000,0.0,230.0,0.0
1,c,5.0,5.0,16.000000000000000,0.000000000000000,113.0,123.0,10.0
2,c,20.0,65.0,3.000000000000000,9.000000000000000,55.0,65.0,10.0
3,c,6.0,38.0,2.000000000000000,14.000000000000000,125.0,135.0,10.0
4,c,35.0,17.0,3.000000000000000,4.000000000000000,0.0,202.0,10.0
5,c,20.0,50.0,2.000000000000000,3.000000000000000,88.0,98.0,10.0
6,c,21.0,24.0,24.000000000000000,4.000000000000000,101.0,111.0,10.0
7,c,49.0,11.0,4.000000000000000,14.000000000000000,0.0,192.0,10.0
8,c,13.0,52.0,9.000000000000000,27.000000000000000,147.0,157.0,10.0
9,c,5.0,30.0,0.000000000000000,2.000000000000000,87.0,97.0,10.0
10,c,41.0,49.0,8.000000000000000,2.000000000000000,36.0,46.0,10.0
11,c,37.0,56.0,3.000000000000000,2.000000000000000,49.0,59.0,10.0
12,c,15.0,19.0,0.000000000000000,1.000000000000000,87.0,97.0,10.0
13,c,27.0,43.0,5.000000000000000,4.000000000000000,111.0,121.0,10.0
14,c,25.0,24.0,19.000000000000000,1.000000000000000,140.0,150.0,10.0
15,c,56.0,37.0,3.000000000000000,3.000000000000000,108.0,118.0,10.0
16,f,35.0,35.0,0.000000000000000,0.000000000000000,0.0,230.0,0.0
17,f,64.0,37.0,0.000000000000000,0.000000000000000,0.0,230.0,0.0
18,f,28.0,62.0,0.000000000000000,0.000000000000000,0.0,230.0,0.0
19,f,20.0,61.0,0.000000000000000,0.000000000000000,0.0,230.0,0.0
20,f,15.0,42.0,0.000000000000000,0.000000000000000,0.0,230.0,0.0
21,f,11.0,18.0,0.000000000000000,0.000000000000000,0.0,230.0,0.0
22,f,-2.0,25.0,0.000000000000000,0.000000000000000,0.0,230.0,0.0
23,f,25.0,4.0,0.000000000000000,0.000000000000000,0.0,230.0,0.0
DISTANCETIME_SECTION
ID,from_node,to_node,distance,spend_tm
0,0,1,42.426406871192853,42.426406871192853
1,0,2,33.541019662496844,33.541019662496844
2,0,3,29.154759474226502,29.154759474226502
3,0,4,18.000000000000000,18.000000000000000
4,0,5,21.213203435596427,21.213203435596427
5,0,6,17.804493814764857,17.804493814764857
6,0,7,27.784887978899608,27.784887978899608
7,0,8,27.802877548915689,27.802877548915689
8,0,9,30.413812651491099,30.413812651491099
9,0,10,15.231546211727817,15.231546211727817
10,0,11,21.095023109728988,21.095023109728988
11,0,12,25.612496949731394,25.612496949731394
12,0,13,11.313708498984761,11.313708498984761
13,0,14,14.866068747318506,14.866068747318506
14,0,15,21.095023109728988,21.095023109728988
15,0,16,0.000000000000000,0.000000000000000
16,0,17,29.068883707497267,29.068883707497267
17,0,18,27.892651361962706,27.892651361962706
18,0,19,30.016662039607269,30.016662039607269
19,0,20,21.189620100417091,21.189620100417091
20,0,21,29.410882339705484,29.410882339705484
21,0,22,38.327535793473601,38.327535793473601
22,0,23,32.572994949804659,32.572994949804659
23,1,0,42.426406871192853,42.426406871192853
24,1,2,61.846584384264908,61.846584384264908
25,1,3,33.015148038438355,33.015148038438355
26,1,4,32.310988842807021,32.310988842807021
27,1,5,47.434164902525687,47.434164902525687
28,1,6,24.839484696748443,24.839484696748443
29,1,7,44.407206622349037,44.407206622349037
30,1,8,47.675989764240867,47.675989764240867
31,1,9,25.000000000000000,25.000000000000000
32,1,10,56.850681614207581,56.850681614207581
33,1,11,60.207972893961475,60.207972893961475
34,1,12,17.204650534085253,17.204650534085253
35,1,13,43.908996800200299,43.908996800200299
36,1,14,27.586228448267445,27.586228448267445
37,1,15,60.207972893961475,60.207972893961475
38,1,16,42.426406871192853,42.426406871192853
39,1,17,67.119296778199342,67.119296778199342
40,1,18,61.465437442517235,61.465437442517235
41,1,19,57.974132162542979,57.974132162542979
42,1,20,38.327535793473601,38.327535793473601
43,1,21,14.317821063276353,14.317821063276353
44,1,22,21.189620100417091,21.189620100417091
45,1,23,20.024984394500787,20.024984394500787
46,2,0,33.541019662496844,33.541019662496844
47,2,1,61.846584384264908,61.846584384264908
48,2,3,30.413812651491099,30.413812651491099
49,2,4,50.289163842720633,50.289163842720633
50,2,5,15.000000000000000,15.000000000000000
51,2,6,41.012193308819754,41.012193308819754
52,2,7,61.294371682887821,61.294371682887821
53,2,8,14.764823060233400,14.764823060233400
54,2,9,38.078865529319543,38.078865529319543
55,2,10,26.400757564888170,26.400757564888170
56,2,11,19.235384061671343,19.235384061671343
57,2,12,46.270941205037097,46.270941205037097
58,2,13,23.086792761230392,23.086792761230392
59,2,14,41.303752856126764,41.303752856126764
60,2,15,45.607017003965517,45.607017003965517
61,2,16,33.541019662496844,33.541019662496844
62,2,17,52.153619241621193,52.153619241621193
63,2,18,8.544003745317530,8.544003745317530
64,2,19,4.000000000000000,4.000000000000000
65,2,20,23.537204591879640,23.537204591879640
66,2,21,47.853944456021594,47.853944456021594
67,2,22,45.650848842053307,45.650848842053307
68,2,23,61.204574992397426,61.204574992397426
69,3,0,29.154759474226502,29.154759474226502
70,3,1,33.015148038438355,33.015148038438355
71,3,2,30.413812651491099,30.413812651491099
72,3,4,35.805027579936315,35.805027579936315
73,3,5,18.439088914585774,18.439088914585774
74,3,6,20.518284528683193,20.518284528683193
75,3,7,50.774009099144415,50.774009099144415
76,3,8,15.652475842498529,15.652475842498529
77,3,9,8.062257748298549,8.062257748298549
78,3,10,36.687872655688281,36.687872655688281
79,3,11,35.846896657869841,35.846896657869841
80,3,12,21.023796041628639,21.023796041628639
81,3,13,21.587033144922902,21.587033144922902
82,3,14,23.600847442411894,23.600847442411894
83,3,15,50.009999000199947,50.009999000199947
84,3,16,29.154759474226502,29.154759474226502
85,3,17,58.008620049092706,58.008620049092706
86,3,18,32.557641192199412,32.557641192199412
87,3,19,26.925824035672520,26.925824035672520
88,3,20,9.848857801796104,9.848857801796104
89,3,21,20.615528128088304,20.615528128088304
90,3,22,15.264337522473747,15.264337522473747
91,3,23,38.948684188300895,38.948684188300895
92,4,0,18.000000000000000,18.000000000000000
93,4,1,32.310988842807021,32.310988842807021
94,4,2,50.289163842720633,50.289163842720633
95,4,3,35.805027579936315,35.805027579936315
96,4,5,36.249137920783717,36.249137920783717
97,4,6,15.652475842498529,15.652475842498529
98,4,7,15.231546211727817,15.231546211727817
99,4,8,41.340053217188775,41.340053217188775
100,4,9,32.695565448543633,32.695565448543633
101,4,10,32.557641192199412,32.557641192199412
102,4,11,39.051248379533270,39.051248379533270
103,4,12,20.099751242241780,20.099751242241780
104,4,13,27.202941017470888,27.202941017470888
105,4,14,12.206555615733702,12.206555615733702
106,4,15,29.000000000000000,29.000000000000000
107,4,16,18.000000000000000,18.000000000000000
108,4,17,35.227829907617071,35.227829907617071
109,4,18,45.541190146942803,45.541190146942803
110,4,19,46.486557196677836,46.486557196677836
111,4,20,32.015621187164243,32.015621187164243
112,4,21,24.020824298928627,24.020824298928627
113,4,22,37.854986461495400,37.854986461495400
114,4,23,16.401219466856727,16.401219466856727
115,5,0,21.213203435596427,21.213203435596427
116,5,1,47.434164902525687,47.434164902525687
117,5,2,15.000000000000000,15.000000000000000
118,5,3,18.439088914585774,18.439088914585774
119,5,4,36.249137920783717,36.249137920783717
120,5,6,26.019223662515376,26.019223662515376
121,5,7,48.600411520891470,48.600411520891470
122,5,8,7.280109889280518,7.280109889280518
123,5,9,25.000000000000000,25.000000000000000
124,5,10,21.023796041628639,21.023796041628639
125,5,11,18.027756377319946,18.027756377319946
126,5,12,31.400636936215164,31.400636936215164
127,5,13,9.899494936611665,9.899494936611665
128,5,14,26.476404589747453,26.476404589747453
129,5,15,38.275318418009277,38.275318418009277
130,5,16,21.213203435596427,21.213203435596427
131,5,17,45.880278987817846,45.880278987817846
132,5,18,14.422205101855956,14.422205101855956
133,5,19,11.000000000000000,11.000000000000000
134,5,20,9.433981132056603,9.433981132056603
135,5,21,33.241540277189323,33.241540277189323
136,5,22,33.301651610693426,33.301651610693426
137,5,23,46.270941205037097,46.270941205037097
138,6,0,17.804493814764857,17.804493814764857
139,6,1,24.839484696748443,24.839484696748443
140,6,2,41.012193308819754,41.012193308819754
141,6,3,20.518284528683193,20.518284528683193
142,6,4,15.652475842498529,15.652475842498529
143,6,5,26.019223662515376,26.019223662515376
144,6,7,30.870698080866262,30.870698080866262
145,6,8,29.120439557122072,29.120439557122072
146,6,9,17.088007490635061,17.088007490635061
147,6,10,32.015621187164243,32.015621187164243
148,6,11,35.777087639996637,35.777087639996637
149,6,12,7.810249675906654,7.810249675906654
150,6,13,19.924858845171276,19.924858845171276
151,6,14,4.000000000000000,4.000000000000000
152,6,15,37.336309405188942,37.336309405188942
153,6,16,17.804493814764857,17.804493814764857
154,6,17,44.922154890432402,44.922154890432402
155,6,18,38.639358172723313,38.639358172723313
156,6,19,37.013511046643494,37.013511046643494
157,6,20,18.973665961010276,18.973665961010276
158,6,21,11.661903789690601,11.661903789690601
159,6,22,23.021728866442675,23.021728866442675
160,6,23,20.396078054371138,20.396078054371138
161,7,0,27.784887978899608,27.784887978899608
162,7,1,44.407206622349037,44.407206622349037
163,7,2,61.294371682887821,61.294371682887821
164,7,3,50.774009099144415,50.774009099144415
165,7,4,15.231546211727817,15.231546211727817
166,7,5,48.600411520891470,48.600411520891470
167,7,6,30.870698080866262,30.870698080866262
168,7,8,54.561891462814962,54.561891462814962
169,7,9,47.927027865287037,47.927027865287037
170,7,10,38.832975677895199,38.832975677895199
171,7,11,46.572524088780071,46.572524088780071
172,7,12,34.928498393145958,34.928498393145958
173,7,13,38.832975677895199,38.832975677895199
174,7,14,27.294688127912362,27.294688127912362
175,7,15,26.925824035672520,26.925824035672520
176,7,16,27.784887978899608,27.784887978899608
177,7,17,30.016662039607269,30.016662039607269
178,7,18,55.154328932550705,55.154328932550705
179,7,19,57.801384066473702,57.801384066473702
180,7,20,46.010868281309364,46.010868281309364
181,7,21,38.639358172723313,38.639358172723313
182,7,22,52.886671288709408,52.886671288709408
183,7,23,25.000000000000000,25.000000000000000
184,8,0,27.802877548915689,27.802877548915689
185,8,1,47.675989764240867,47.675989764240867
186,8,2,14.764823060233400,14.764823060233400
187,8,3,15.652475842498529,15.652475842498529
188,8,4,41.340053217188775,41.340053217188775
189,8,5,7.280109889280518,7.280109889280518
190,8,6,29.120439557122072,29.120439557122072
191,8,7,54.561891462814962,54.561891462814962
192,8,9,23.409399821439251,23.409399821439251
193,8,10,28.160255680657446,28.160255680657446
194,8,11,24.331050121192877,24.331050121192877
195,8,12,33.060550509633082,33.060550509633082
196,8,13,16.643316977093239,16.643316977093239
197,8,14,30.463092423455635,30.463092423455635
198,8,15,45.541190146942803,45.541190146942803
199,8,16,27.802877548915689,27.802877548915689
200,8,17,53.160135440008048,53.160135440008048
201,8,18,18.027756377319946,18.027756377319946
202,8,19,11.401754250991379,11.401754250991379
203,8,20,10.198039027185569,10.198039027185569
204,8,21,34.058772731852805,34.058772731852805
205,8,22,30.886890422961002,30.886890422961002
206,8,23,49.477267507411923,49.477267507411923
207,9,0,30.413812651491099,30.413812651491099
208,9,1,25.000000000000000,25.000000000000000
209,9,2,38.078865529319543,38.078865529319543
210,9,3,8.062257748298549,8.062257748298549
211,9,4,32.695565448543633,32.695565448543633
212,9,5,25.000000000000000,25.000000000000000
213,9,6,17.088007490635061,17.088007490635061
214,9,7,47.927027865287037,47.927027865287037
215,9,8,23.409399821439251,23.409399821439251
216,9,10,40.706264874095240,40.706264874095240
217,9,11,41.231056256176608,41.231056256176608
218,9,12,14.866068747318506,14.866068747318506
219,9,13,25.553864678361276,25.553864678361276
220,9,14,20.880613017821101,20.880613017821101
221,9,15,51.478150704935004,51.478150704935004
222,9,16,30.413812651491099,30.413812651491099
223,9,17,59.413803110051795,59.413803110051795
224,9,18,39.408120990476064,39.408120990476064
225,9,19,34.438350715445125,34.438350715445125
226,9,20,15.620499351813308,15.620499351813308
227,9,21,13.416407864998739,13.416407864998739
228,9,22,8.602325267042627,8.602325267042627
229,9,23,32.802438933713454,32.802438933713454
230,10,0,15.231546211727817,15.231546211727817
231,10,1,56.850681614207581,56.850681614207581
232,10,2,26.400757564888170,26.400757564888170
233,10,3,36.687872655688281,36.687872655688281
234,10,4,32.557641192199412,32.557641192199412
235,10,5,21.023796041628639,21.023796041628639
236,10,6,32.015621187164243,32.015621187164243
237,10,7,38.832975677895199,38.832975677895199
238,10,8,28.160255680657446,28.160255680657446
239,10,9,40.706264874095240,40.706264874095240
240,10,11,8.062257748298549,8.062257748298549
241,10,12,39.698866482558415,39.698866482558415
242,10,13,15.231546211727817,15.231546211727817
243,10,14,29.681644159311659,29.681644159311659
244,10,15,19.209372712298546,19.209372712298546
245,10,16,15.231546211727817,15.231546211727817
246,10,17,25.942243542145693,25.942243542145693
247,10,18,18.384776310850235,18.384776310850235
248,10,19,24.186773244895647,24.186773244895647
249,10,20,26.925824035672520,26.925824035672520
250,10,21,43.139309220245984,43.139309220245984
251,10,22,49.244289008980523,49.244289008980523
252,10,23,47.759815745038210,47.759815745038210
253,11,0,21.095023109728988,21.095023109728988
254,11,1,60.207972893961475,60.207972893961475
255,11,2,19.235384061671343,19.235384061671343
256,11,3,35.846896657869841,35.846896657869841
257,11,4,39.051248379533270,39.051248379533270
258,11,5,18.027756377319946,18.027756377319946
259,11,6,35.777087639996637,35.777087639996637
260,11,7,46.572524088780071,46.572524088780071
261,11,8,24.331050121192877,24.331050121192877
262,11,9,41.231056256176608,41.231056256176608
263,11,10,8.062257748298549,8.062257748298549
264,11,12,43.046486500061768,43.046486500061768
265,11,13,16.401219466856727,16.401219466856727
266,11,14,34.176014981270121,34.176014981270121
267,11,15,26.870057685088806,26.870057685088806
268,11,16,21.095023109728988,21.095023109728988
269,11,17,33.015148038438355,33.015148038438355
270,11,18,10.816653826391969,10.816653826391969
271,11,19,17.720045146669349,17.720045146669349
272,11,20,26.076809620810597,26.076809620810597
273,11,21,46.043457732885351,46.043457732885351
274,11,22,49.819674828324601,49.819674828324601
275,11,23,53.366656256505337,53.366656256505337
276,12,0,25.612496949731394,25.612496949731394
277,12,1,17.204650534085253,17.204650534085253
278,12,2,46.270941205037097,46.270941205037097
279,12,3,21.023796041628639,21.023796041628639
280,12,4,20.099751242241780,20.099751242241780
281,12,5,31.400636936215164,31.400636936215164
282,12,6,7.810249675906654,7.810249675906654
283,12,7,34.928498393145958,34.928498393145958
284,12,8,33.060550509633082,33.060550509633082
285,12,9,14.866068747318506,14.866068747318506
286,12,10,39.698866482558415,39.698866482558415
287,12,11,43.046486500061768,43.046486500061768
288,12,13,26.832815729997478,26.832815729997478
289,12,14,11.180339887498949,11.180339887498949
290,12,15,44.777226354476220,44.777226354476220
291,12,16,25.612496949731394,25.612496949731394
292,12,17,52.201532544552748,52.201532544552748
293,12,18,44.922154890432402,44.922154890432402
294,12,19,42.296571965113202,42.296571965113202
295,12,20,23.000000000000000,23.000000000000000
296,12,21,4.123105625617661,4.123105625617661
297,12,22,18.027756377319946,18.027756377319946
298,12,23,18.027756377319946,18.027756377319946
299,13,0,11.313708498984761,11.313708498984761
300,13,1,43.908996800200299,43.908996800200299
301,13,2,23.086792761230392,23.086792761230392
302,13,3,21.587033144922902,21.587033144922902
303,13,4,27.202941017470888,27.202941017470888
304,13,5,9.899494936611665,9.899494936611665
305,13,6,19.924858845171276,19.924858845171276
306,13,7,38.832975677895199,38.832975677895199
307,13,8,16.643316977093239,16.643316977093239
308,13,9,25.553864678361276,25.553864678361276
309,13,10,15.231546211727817,15.231546211727817
310,13,11,16.401219466856727,16.401219466856727
311,13,12,26.832815729997478,26.832815729997478
312,13,14,19.104973174542799,19.104973174542799
313,13,15,29.614185789921695,29.614185789921695
314,13,16,11.313708498984761,11.313708498984761
315,13,17,37.483329627982627,37.483329627982627
316,13,18,19.026297590440446,19.026297590440446
317,13,19,19.313207915827967,19.313207915827967
318,13,20,12.041594578792296,12.041594578792296
319,13,21,29.681644159311659,29.681644159311659
320,13,22,34.132096331752024,34.132096331752024
321,13,23,39.051248379533270,39.051248379533270
322,14,0,14.866068747318506,14.866068747318506
323,14,1,27.586228448267445,27.586228448267445
324,14,2,41.303752856126764,41.303752856126764
325,14,3,23.600847442411894,23.600847442411894
326,14,4,12.206555615733702,12.206555615733702
327,14,5,26.476404589747453,26.476404589747453
328,14,6,4.000000000000000,4.000000000000000
329,14,7,27.294688127912362,27.294688127912362
330,14,8,30.463092423455635,30.463092423455635
331,14,9,20.880613017821101,20.880613017821101
332,14,10,29.681644159311659,29.681644159311659
333,14,11,34.176014981270121,34.176014981270121
334,14,12,11.180339887498949,11.180339887498949
335,14,13,19.104973174542799,19.104973174542799
336,14,15,33.615472627943220,33.615472627943220
337,14,16,14.866068747318506,14.866068747318506
338,14,17,41.109609582188931,41.109609582188931
339,14,18,38.118237105091836,38.118237105091836
340,14,19,37.336309405188942,37.336309405188942
341,14,20,20.591260281974002,20.591260281974002
342,14,21,15.231546211727817,15.231546211727817
343,14,22,27.018512172212592,27.018512172212592
344,14,23,20.000000000000000,20.000000000000000
345,15,0,21.095023109728988,21.095023109728988
346,15,1,60.207972893961475,60.207972893961475
347,15,2,45.607017003965517,45.607017003965517
348,15,3,50.009999000199947,50.009999000199947
349,15,4,29.000000000000000,29.000000000000000
350,15,5,38.275318418009277,38.275318418009277
351,15,6,37.336309405188942,37.336309405188942
352,15,7,26.925824035672520,26.925824035672520
353,15,8,45.541190146942803,45.541190146942803
354,15,9,51.478150704935004,51.478150704935004
355,15,10,19.209372712298546,19.209372712298546
356,15,11,26.870057685088806,26.870057685088806
357,15,12,44.777226354476220,44.777226354476220
358,15,13,29.614185789921695,29.614185789921695
359,15,14,33.615472627943220,33.615472627943220
360,15,16,21.095023109728988,21.095023109728988
361,15,17,8.000000000000000,8.000000000000000
362,15,18,37.536648758246919,37.536648758246919
