NAME : c101C5
TYPE : EVRP-TW-SPD
DIMENSION : 9
VEHICLES : 25
DISPATCHINGCOST : 1000
UNITCOST : 1.0
CAPACITY : 200.0
ELECTRIC_POWER : 77.75
CONSUMPTION_RATE : 1.0
RECHARGING_RATE : 3.47
EDGE_WEIGHT_TYPE : EXPLICIT
NODE_SECTION
ID,type,x,y,delivery,pickup,ready_time,due_date,service_time
0,d,40.0,50.0,0.000000000000000,0.000000000000000,0.0,1236.0,0.0
1,c,20.0,55.0,3.000000000000000,7.000000000000000,355.0,407.0,90.0
2,c,25.0,85.0,5.000000000000000,15.000000000000000,176.0,228.0,90.0
3,c,55.0,85.0,12.000000000000000,8.000000000000000,744.0,798.0,90.0
4,c,68.0,60.0,26.000000000000000,4.000000000000000,737.0,809.0,90.0
5,c,48.0,30.0,6.000000000000000,4.000000000000000,263.0,325.0,90.0
6,f,40.0,50.0,0.000000000000000,0.000000000000000,0.0,1236.0,0.0
7,f,31.0,84.0,0.000000000000000,0.000000000000000,0.0,1236.0,0.0
8,f,39.0,26.0,0.000000000000000,0.000000000000000,0.0,1236.0,0.0
DISTANCETIME_SECTION
ID,from_node,to_node,distance,spend_tm
0,0,1,20.615528128088304,20.615528128088304
1,0,2,38.078865529319543,38.078865529319543
2,0,3,38.078865529319543,38.078865529319543
3,0,4,29.732137494637012,29.732137494637012
4,0,5,21.540659228538015,21.540659228538015
5,0,6,0.000000000000000,0.000000000000000
6,0,7,35.171010790137949,35.171010790137949
7,0,8,24.020824298928627,24.020824298928627
8,1,0,20.615528128088304,20.615528128088304
9,1,2,30.413812651491099,30.413812651491099
10,1,3,46.097722286464439,46.097722286464439
11,1,4,48.259714048054619,48.259714048054619
12,1,5,37.536648758246919,37.536648758246919
13,1,6,20.615528128088304,20.615528128088304
14,1,7,31.016124838541646,31.016124838541646
15,1,8,34.669871646719429,34.669871646719429
16,2,0,38.078865529319543,38.078865529319543
17,2,1,30.413812651491099,30.413812651491099
18,2,3,30.000000000000000,30.000000000000000
19,2,4,49.739320461783549,49.739320461783549
20,2,5,59.615434243155519,59.615434243155519
21,2,6,38.078865529319543,38.078865529319543
22,2,7,6.082762530298219,6.082762530298219
23,2,8,60.638271743182131,60.638271743182131
24,3,0,38.078865529319543,38.078865529319543
25,3,1,46.097722286464439,46.097722286464439
26,3,2,30.000000000000000,30.000000000000000
27,3,4,28.178005607210743,28.178005607210743
28,3,5,55.443665102516448,55.443665102516448
29,3,6,38.078865529319543,38.078865529319543
30,3,7,24.020824298928627,24.020824298928627
31,3,8,61.131006862311700,61.131006862311700
32,4,0,29.732137494637012,29.732137494637012
33,4,1,48.259714048054619,48.259714048054619
34,4,2,49.739320461783549,49.739320461783549
35,4,3,28.178005607210743,28.178005607210743
36,4,5,36.055512754639892,36.055512754639892
37,4,6,29.732137494637012,29.732137494637012
38,4,7,44.102154142399890,44.102154142399890
39,4,8,44.687805943008662,44.687805943008662
40,5,0,21.540659228538015,21.540659228538015
41,5,1,37.536648758246919,37.536648758246919
42,5,2,59.615434243155519,59.615434243155519
43,5,3,55.443665102516448,55.443665102516448
44,5,4,36.055512754639892,36.055512754639892
45,5,6,21.540659228538015,21.540659228538015
46,5,7,56.612719418872643,56.612719418872643
47,5,8,9.848857801796104,9.848857801796104
48,6,0,0.000000000000000,0.000000000000000
49,6,1,20.615528128088304,20.615528128088304
50,6,2,38.078865529319543,38.078865529319543
51,6,3,38.078865529319543,38.078865529319543
52,6,4,29.732137494637012,29.732137494637012
53,6,5,21.540659228538015,21.540659228538015
54,6,7,35.171010790137949,35.171010790137949
55,6,8,24.020824298928627,24.020824298928627
56,7,0,35.171010790137949,35.171010790137949
57,7,1,31.016124838541646,31.016124838541646
58,7,2,6.082762530298219,6.082762530298219
59,7,3,24.020824298928627,24.020824298928627
60,7,4,44.102154142399890,44.102154142399890
61,7,5,56.612719418872643,56.612719418872643
62,7,6,35.171010790137949,35.171010790137949
63,7,8,58.549124673217790,58.549124673217790
64,8,0,24.020824298928627,24.020824298928627
65,8,1,34.669871646719429,34.669871646719429
66,8,2,60.638271743182131,60.638271743182131
67,8,3,61.131006862311700,61.131006862311700
68,8,4,44.687805943008662,44.687805943008662
69,8,5,9.848857801796104,9.848857801796104
70,8,6,24.020824298928627,24.020824298928627
71,8,7,58.549124673217790,58.549124673217790
DEPOT_SECTION
0
