NAME : rc208C5
TYPE : EVRP-TW-SPD
DIMENSION : 9
VEHICLES : 25
DISPATCHINGCOST : 1000
UNITCOST : 1.0
CAPACITY : 1000.0
ELECTRIC_POWER : 77.75
CONSUMPTION_RATE : 1.0
RECHARGING_RATE : 0.39
EDGE_WEIGHT_TYPE : EXPLICIT
NODE_SECTION
ID,type,x,y,delivery,pickup,ready_time,due_date,service_time
0,d,40.0,50.0,0.000000000000000,0.000000000000000,0.0,960.0,0.0
1,c,41.0,37.0,14.000000000000000,2.000000000000000,383.0,905.0,10.0
2,c,65.0,82.0,7.000000000000000,3.000000000000000,59.0,632.0,10.0
3,c,55.0,54.0,25.000000000000000,1.000000000000000,142.0,532.0,10.0
4,c,58.0,75.0,15.000000000000000,5.000000000000000,73.0,561.0,10.0
5,c,87.0,30.0,3.000000000000000,7.000000000000000,69.0,539.0,10.0
6,f,40.0,50.0,0.000000000000000,0.000000000000000,0.0,960.0,0.0
7,f,57.0,82.0,0.000000000000000,0.000000000000000,0.0,960.0,0.0
8,f,77.0,30.0,0.000000000000000,0.000000000000000,0.0,960.0,0.0
DISTANCETIME_SECTION
ID,from_node,to_node,distance,spend_tm
0,0,1,13.038404810405298,13.038404810405298
1,0,2,40.607881008493905,40.607881008493905
2,0,3,15.524174696260024,15.524174696260024
3,0,4,30.805843601498726,30.805843601498726
4,0,5,51.078371156488537,51.078371156488537
5,0,6,0.000000000000000,0.000000000000000
6,0,7,36.235341863986875,36.235341863986875
7,0,8,42.059481689626182,42.059481689626182
8,1,0,13.038404810405298,13.038404810405298
9,1,2,51.000000000000000,51.000000000000000
10,1,3,22.022715545545239,22.022715545545239
11,1,4,41.629316592997299,41.629316592997299
12,1,5,46.529560496527367,46.529560496527367
13,1,6,13.038404810405298,13.038404810405298
14,1,7,47.759815745038210,47.759815745038210
15,1,8,36.674241641784498,36.674241641784498
16,2,0,40.607881008493905,40.607881008493905
17,2,1,51.000000000000000,51.000000000000000
18,2,3,29.732137494637012,29.732137494637012
19,2,4,9.899494936611665,9.899494936611665
20,2,5,56.462376853972415,56.462376853972415
21,2,6,40.607881008493905,40.607881008493905
22,2,7,8.000000000000000,8.000000000000000
23,2,8,53.366656256505337,53.366656256505337
24,3,0,15.524174696260024,15.524174696260024
25,3,1,22.022715545545239,22.022715545545239
26,3,2,29.732137494637012,29.732137494637012
27,3,4,21.213203435596427,21.213203435596427
28,3,5,40.000000000000000,40.000000000000000
29,3,6,15.524174696260024,15.524174696260024
30,3,7,28.071337695236398,28.071337695236398
31,3,8,32.557641192199412,32.557641192199412
32,4,0,30.805843601498726,30.805843601498726
33,4,1,41.629316592997299,41.629316592997299
34,4,2,9.899494936611665,9.899494936611665
35,4,3,21.213203435596427,21.213203435596427
36,4,5,53.535035257296691,53.535035257296691
37,4,6,30.805843601498726,30.805843601498726
38,4,7,7.071067811865476,7.071067811865476
39,4,8,48.846698967279252,48.846698967279252
40,5,0,51.078371156488537,51.078371156488537
41,5,1,46.529560496527367,46.529560496527367
42,5,2,56.462376853972415,56.462376853972415
43,5,3,40.000000000000000,40.000000000000000
44,5,4,53.535035257296691,53.535035257296691
45,5,6,51.078371156488537,51.078371156488537
46,5,7,60.033324079214538,60.033324079214538
47,5,8,10.000000000000000,10.000000000000000
48,6,0,0.000000000000000,0.000000000000000
49,6,1,13.038404810405298,13.038404810405298
50,6,2,40.607881008493905,40.607881008493905
51,6,3,15.524174696260024,15.524174696260024
52,6,4,30.805843601498726,30.805843601498726
53,6,5,51.078371156488537,51.078371156488537
54,6,7,36.235341863986875,36.235341863986875
55,6,8,42.059481689626182,42.059481689626182
56,7,0,36.235341863986875,36.235341863986875
57,7,1,47.759815745038210,47.759815745038210
58,7,2,8.000000000000000,8.000000000000000
59,7,3,28.071337695236398,28.071337695236398
60,7,4,7.071067811865476,7.071067811865476
61,7,5,60.033324079214538,60.033324079214538
62,7,6,36.235341863986875,36.235341863986875
63,7,8,55.713553108736477,55.713553108736477
64,8,0,42.059481689626182,42.059481689626182
65,8,1,36.674241641784498,36.674241641784498
66,8,2,53.366656256505337,53.366656256505337
67,8,3,32.557641192199412,32.557641192199412
68,8,4,48.846698967279252,48.846698967279252
69,8,5,10.000000000000000,10.000000000000000
70,8,6,42.059481689626182,42.059481689626182
71,8,7,55.713553108736477,55.713553108736477
DEPOT_SECTION
0
