NAME : c101C10
TYPE : EVRP-TW-SPD
DIMENSION : 16
VEHICLES : 25
DISPATCHINGCOST : 1000
UNITCOST : 1.0
CAPACITY : 200.0
ELECTRIC_POWER : 77.75
CONSUMPTION_RATE : 1.0
RECHARGING_RATE : 3.47
EDGE_WEIGHT_TYPE : EXPLICIT
NODE_SECTION
ID,type,x,y,delivery,pickup,ready_time,due_date,service_time
0,d,40.0,50.0,0.000000000000000,0.000000000000000,0.0,1236.0,0.0
1,c,58.0,75.0,15.000000000000000,5.000000000000000,181.0,247.0,90.0
2,c,88.0,35.0,7.000000000000000,13.000000000000000,667.0,731.0,90.0
3,c,42.0,68.0,6.000000000000000,4.000000000000000,584.0,656.0,90.0
4,c,22.0,75.0,8.000000000000000,22.000000000000000,1042.0,1106.0,90.0
5,c,62.0,80.0,23.000000000000000,7.000000000000000,274.0,330.0,90.0
6,c,55.0,85.0,12.000000000000000,8.000000000000000,744.0,798.0,90.0
7,c,42.0,10.0,9.000000000000000,31.000000000000000,810.0,868.0,90.0
8,c,23.0,52.0,4.000000000000000,6.000000000000000,263.0,311.0,90.0
9,c,63.0,58.0,9.000000000000000,1.000000000000000,929.0,989.0,90.0
10,c,60.0,80.0,7.000000000000000,3.000000000000000,177.0,243.0,90.0
11,f,40.0,50.0,0.000000000000000,0.000000000000000,0.0,1236.0,0.0
12,f,77.0,52.0,0.000000000000000,0.000000000000000,0.0,1236.0,0.0
13,f,57.0,82.0,0.000000000000000,0.000000000000000,0.0,1236.0,0.0
14,f,48.0,8.0,0.000000000000000,0.000000000000000,0.0,1236.0,0.0
15,f,93.0,43.0,0.000000000000000,0.000000000000000,0.0,1236.0,0.0
DISTANCETIME_SECTION
ID,from_node,to_node,distance,spend_tm
0,0,1,30.805843601498726,30.805843601498726
1,0,2,50.289163842720633,50.289163842720633
2,0,3,18.110770276274835,18.110770276274835
3,0,4,30.805843601498726,30.805843601498726
4,0,5,37.202150475476550,37.202150475476550
5,0,6,38.078865529319543,38.078865529319543
6,0,7,40.049968789001575,40.049968789001575
7,0,8,17.117242768623690,17.117242768623690
8,0,9,24.351591323771842,24.351591323771842
9,0,10,36.055512754639892,36.055512754639892
10,0,11,0.000000000000000,0.000000000000000
11,0,12,37.054014627297811,37.054014627297811
12,0,13,36.235341863986875,36.235341863986875
13,0,14,42.755116652863897,42.755116652863897
14,0,15,53.460265618494638,53.460265618494638
15,1,0,30.805843601498726,30.805843601498726
16,1,2,50.000000000000000,50.000000000000000
17,1,3,17.464249196572979,17.464249196572979
18,1,4,36.000000000000000,36.000000000000000
19,1,5,6.403124237432849,6.403124237432849
20,1,6,10.440306508910551,10.440306508910551
21,1,7,66.940271884718243,66.940271884718243
22,1,8,41.880783182743848,41.880783182743848
23,1,9,17.720045146669349,17.720045146669349
24,1,10,5.385164807134504,5.385164807134504
25,1,11,30.805843601498726,30.805843601498726
26,1,12,29.832867780352597,29.832867780352597
27,1,13,7.071067811865476,7.071067811865476
28,1,14,67.742158217759794,67.742158217759794
29,1,15,47.423622805517503,47.423622805517503
30,2,0,50.289163842720633,50.289163842720633
31,2,1,50.000000000000000,50.000000000000000
32,2,3,56.612719418872643,56.612719418872643
33,2,4,77.175125526298956,77.175125526298956
34,2,5,51.971145840745130,51.971145840745130
35,2,6,59.908263203000637,59.908263203000637
36,2,7,52.354560450833695,52.354560450833695
37,2,8,67.186308128963304,67.186308128963304
38,2,9,33.970575502926060,33.970575502926060
39,2,10,53.000000000000000,53.000000000000000
